Date;ACCOR;CREDIT AGRICOLE ;AEROPORTS DE PARIS ;AIR FRANCE - KLM;L'AIR LIQUIDE;Airbus ;ARKEMA ;ALD ;ALSTOM ;ALTAREA SC;DASSAULT AVIATION;AMUNDI;ANTIN INFRASTRUCTURE PARTNERS;ALTEN ;ATOS ;SOCIETE BIC;BIOMERIEUX ;DANONE;BNP PARIBAS ;BOLLORE ;BUREAU VERITAS ;CARREFOUR;Capgemini ;CARMILA;CGG ;CASINO, GUICHARD-PERRACHON;COFACE;COVIVIO ;AXA;DERICHEBOURG ;JCDECAUX ;VINCI;SARTORIUS STEDIM BIOTECH;DASSAULT SYSTEMES ;EDENRED;ELECTRICITE DE FRANCE ;ELIOR GROUP;ELIS;BOUYGUES;ENGIE;Euronext ;FAURECIA;ERAMET ;EUROFINS SCIENTIFIC ;EUTELSAT COMMUNICATIONS;LA FRANCAISE DES JEUX ;EIFFAGE ;FNAC DARTY;VALEO;GETLINK;GECINA ;SOCIETE GENERALE ;GAZTRANSPORT ET TECHNIGAZ ;THALES;ICADE;IPSEN ;IPSOS ;INTERPARFUMS ;KERING ;KORIAN;KLEPIERRE;LEGRAND;LVMH MOET HENNESSY LOUIS VUITTON;MCPHY ENERGY;MERCIALYS;WENDEL;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN ;METROPOLE TELEVISION ;ArcelorMittal;NEOEN;NEXANS ;IMERYS;NEXITY ;L'OREAL;ORANGE ;ORPEA;OVH GROUPE ;COMPAGNIE PLASTIC OMNIUM ;PUBLICIS GROUPE ;REMY COINTREAU ;EURAZEO;PERNOD RICARD;RENAULT ;RUBIS;REXEL ;SOLUTIONS 30 ;SAFRAN ;SANOFI ;SCOR ;SES;SES-IMAGOTAG;COMPAGNIE DE SAINT-GOBAIN ;SEB;SOMFY;SOITEC ;SOPRA STERIA GROUP ;SPIE;Stellantis;STMicroelectronics ;SCHNEIDER ELECTRIC;SODEXO;Technip Energies;TELEPERFORMANCE ;TELEVISION FRANCAISE 1;TRIGANO ;TotalEnergies ;VEOLIA ENVIRONNEMENT ;VIRBAC;VIVENDI ;VALLOUREC;VALNEVA ;VERALLIA;WORLDLINE ;SOLVAY;SBF 120
12/16/2021;25.95;12.2;105.05;3.74;140.65;102.4;119.95;12.76;29.62;153.8;89.65;70.7;34.58;150.7;35.86;47.44;126.45;54.13;56.96;4.43;28.43;15.25;207.7;13.84;0.62;22.22;12.4;68.76;25.76;9.41;21.74;86.4;462.4;52.32;38.91;10.04;5.5;14.11;30.35;13;88.2;39.4;73.6;108.1;10.73;36.79;85.1;54.7;26.66;13.55;117.65;29.33;75.9;71.94;61.4;93.38;39.5;62.82;695.9;26.94;19.28;100.95;713.3;20.8;8.22;99.35;34.74;17.12;28.81;35.74;83.7;34.24;39.34;418.45;9.22;84.1;20.97;22.48;57.18;210.2;73.3;210;29.51;24.7;17.29;7.07;100;86.68;27.11;6.95;70.8;59.29;137.4;170.4;212.6;153.5;22.84;16.83;41.9;167.82;74.58;12.06;377.8;8.55;162.4;44.68;31.65;425;11.29;8.92;25.98;29.82;47.34;98.7;5421.39
12/17/2021;26.42;12.01;108.05;3.81;138.91;104.14;120.2;12.74;29.09;154.8;91.65;70.25;34;148.7;35.99;47.1;122.1;54.62;56.17;4.4;28.13;15.59;204.8;13.94;0.63;22.84;12.36;69.86;25.38;9.41;21.58;86.62;456;51.73;39.6;9.93;5.57;14.18;30.72;12.96;88.25;39.15;72.95;106.48;10.75;37.3;85.28;55.75;26;13.58;120.55;28.67;76.3;72.54;62.05;85.86;39;62.45;689.8;27.22;19.63;100.45;699;20.28;8.29;100.6;34.6;16.84;28.69;36.34;81.85;33.9;39.6;413.05;9.31;86.64;21.16;22.22;56.86;209.6;73.35;209.5;29.12;25.87;17.13;7.19;101.24;86.44;27.02;6.93;68.7;58.56;137.6;167.2;206.8;151.8;22.78;16.47;41.37;165.68;74.28;12.31;373.6;8.55;163.1;43.66;31.54;418;11.29;8.77;25.84;30;49.12;98.92;5368.57
12/20/2021;26.38;11.9;107.9;3.77;136.05;102.06;117.9;12.5;28.74;151;90.55;68.45;32;147.5;35.57;46.38;122.8;53.14;56.42;4.33;27.88;15.63;204.1;13.38;0.61;22.67;12.2;68.58;24.88;9.15;21.34;85.75;460.5;51.76;38.49;9.85;5.52;13.91;30.23;12.76;86.55;38.41;70.35;109.24;10.49;37.7;85.44;56.35;25.47;13.83;118.55;28.37;75.65;71.62;60.8;79.54;38.8;62.36;681.9;26.48;19.45;99.36;697.8;19.51;8.06;99.6;34;16.84;27.76;36.1;81.6;33.44;38.94;411;9.26;84.62;21.57;21.6;56.2;211;73.15;209.7;28.17;25.5;16.77;6.81;99.44;86.45;25.91;6.78;69.9;57.89;130.2;166.4;205.4;153.1;22.36;15.79;41.36;164.66;74.06;12.15;373.5;8.61;160.3;43.37;31.31;413;11.24;8.53;25.6;29.62;45.84;97.36;5322.34
12/21/2021;27.44;12.17;109.7;3.94;136.22;106.8;119.65;12.66;29.82;155;90.8;69.9;32.68;147;36.21;46.94;122.65;53.28;58.86;4.83;28.02;15.76;204.2;13.66;0.64;22.95;12.32;70.08;25.41;9.36;21.5;87.71;453.2;51.44;39.32;10.22;5.7;14.33;30.44;12.95;87.75;39.63;69.9;108.2;10.63;37.82;86.7;57.65;25.76;14;119.75;29.12;77.75;73.06;61.8;79.2;39.4;63;683.4;27.24;19.94;99.46;701.5;19.71;8.27;102.2;34.93;16.86;28.54;36.68;82.95;34.16;39.54;414.9;9.34;87.54;21.74;21.88;57.06;210.4;74.15;209.7;29.12;25.65;17.19;6.76;101.54;87.22;26.49;6.95;71;59.06;135;169;207.2;153.7;22.42;16.3;41.85;166.34;75.78;12.33;373;8.7;163.8;44.4;31.56;418.5;11.75;8.74;24.52;30.12;48.02;99.24;5397.23
12/22/2021;27.87;12.25;110.95;3.96;136.67;111.08;120.55;12.72;30.24;156.4;92.65;70.35;33.32;150.8;37.09;46.68;123.9;53.48;59.35;4.88;28.67;15.62;211.6;13.62;0.65;22.98;12.3;70.76;25.54;9.51;21.68;89.34;469.4;52.66;40.33;10.24;5.83;14.53;30.54;12.86;88.15;39.82;69.65;107.94;10.71;38.44;87.84;57.75;25.73;14.23;119.8;29.44;78.95;74.22;62.5;79.5;39.85;63.64;687.9;27.44;20.34;100.1;715.4;21.06;8.36;104;35.44;17.06;28.95;37.22;84.95;34.38;39.96;419;9.37;87.86;23.25;21.92;57.74;213.6;74.55;211.4;29.18;26.19;17.58;6.89;104.56;87.4;26.35;7.01;72.7;59.96;136.5;170.6;210.8;157.6;22.48;16.44;42.54;167.94;76.66;12.51;380.1;8.74;166.7;44.71;31.77;425.5;11.86;8.66;26.02;30.3;48.63;100;5464.39
12/23/2021;28.13;12.44;112.45;3.96;137.73;111.84;121.05;12.92;30.52;157.8;94.5;71.5;33.94;152.8;36.88;46.5;123.35;53.79;60;4.92;28.98;15.72;213.6;13.66;0.64;23.03;12.38;71.18;25.89;9.69;21.9;90.32;466.9;52.63;40.46;10.21;5.96;14.82;30.88;12.89;89.2;41.2;71.05;107.92;10.77;38.62;88.5;56.85;26.6;14.28;120;29.83;80.25;74.8;62.85;78.94;40.35;64.73;688.7;27.4;20.35;101.45;722;20.88;8.44;105.9;35.79;17.16;28.36;37.54;86.25;34.86;39.96;422.65;9.35;86.72;23.59;22.82;58.42;212.4;74.75;212.1;29.8;26.7;17.79;6.84;107.04;87.7;26.57;7.04;72.4;61.06;135.9;172;212;158;22.72;16.56;43.02;170.78;77.3;12.56;383;8.82;169.4;45.12;31.74;414.5;11.89;8.55;25.32;30.44;48.78;101.3;5505.06
12/24/2021;28.24;12.49;112.45;3.94;136.8;111.68;120.8;12.78;30.56;160;94.45;71.25;33.76;150.9;37.22;46.66;124.25;53.56;59.75;4.92;29.07;15.65;212.5;13.78;0.64;23.04;12.52;71.6;25.9;9.63;21.94;89.8;467.7;52.69;40.38;10.14;6.02;14.82;31;12.87;89.35;40.98;71.65;108.7;10.75;38.7;88.54;56.25;26.68;14.24;121.2;29.93;80.45;74.48;63.05;79;40.45;64.45;687;27.72;20.51;101.3;717.4;20.98;8.5;105.8;35.88;17.06;28.44;38;86.45;34.78;40.4;422.35;9.38;87;23.45;22.82;59;211.8;74.95;211.1;29.77;26.62;17.55;6.84;106.7;87.4;27.21;7;72.3;60.7;135.6;171.8;213.4;157.4;22.5;16.42;43.52;170.5;77.34;12.54;382.5;8.74;166.4;44.78;31.84;415.5;11.95;8.64;25.18;30.44;49.37;101.6;5492.56
12/27/2021;28.5;12.5;111.35;3.93;138.55;112.34;121.95;12.98;31.11;160.4;94.2;71.8;34.22;154.7;37.29;46.52;124.4;54.55;60.38;4.94;28.84;15.75;215.1;13.68;0.65;23.11;12.57;71.7;26.12;9.93;22.02;91.28;475.7;53.1;40.57;10.21;5.96;14.69;31;12.92;90;41.25;71.7;110.68;10.75;38.54;90.16;55.35;26.43;14.29;121.8;29.99;80.85;75.06;62.7;79.76;40.4;64.82;699;27.32;20.46;102.25;726.3;20.78;8.48;107.3;36.13;17.06;28.63;37.7;85.75;35.6;40.5;418.15;9.37;86.3;23.7;22.82;58.82;212;75.95;210.6;30.18;26.71;17.82;6.81;106.68;88.11;27.01;7;75;61.49;137.6;172.6;214;158.7;22.76;16.8;43.94;172.52;76.94;12.62;384.7;8.72;167;44.96;31.71;424.5;11.9;8.72;26.38;30.58;48.78;101.35;5531.52
12/28/2021;28.43;12.55;111.95;3.94;139.53;113.42;123.1;13.04;31.21;162.8;94.6;72.3;33.9;155.7;37.32;46.8;123.25;54.74;60.82;4.93;29.03;15.92;216.4;13.7;0.67;23.24;12.79;71.76;26.31;9.89;22;91.4;481.5;53.55;40.61;10.3;5.96;14.84;31.06;13.12;90.25;41.4;70.2;110.48;10.74;38.35;90.2;56.05;26.24;14.47;122.45;30.15;82.25;75.54;63.15;81;40.6;65;700.6;27.58;20.64;102.6;730.8;20.96;8.6;106.2;36.14;17.24;28.66;37.64;84.9;35.48;40.98;421.1;9.42;86.76;24.32;22.94;59.36;212.4;77.05;211;30.05;26.55;18;6.71;106.88;88.42;27.54;6.99;73.8;61.94;138.4;176.6;214;159.2;22.74;16.83;44.04;173.18;76.12;12.74;388;8.76;167.8;45.26;32.58;425;11.95;8.9;25.7;30.54;49.07;102.45;5561.58
12/29/2021;28.3;12.57;112;3.89;138.85;112.12;124.35;13.02;30.71;162.2;94.3;72.6;33.82;157.1;37.07;47.32;125;54.75;60.71;4.9;29.25;15.96;214.9;13.6;0.64;23.11;12.63;72.1;26.26;9.99;22.06;91.7;485.2;53.21;40.26;10.34;5.95;15.02;31.32;13.15;90.45;40.68;70.9;109.6;10.74;38.45;90.32;56.7;26.1;14.51;122.3;30.28;82.15;75.18;62.95;80.58;40.95;65.82;703.5;27.7;20.46;103.45;727.9;20.42;8.51;106;36.24;17.4;28.72;37.42;85.85;35.9;41.14;418.85;9.43;87.9;24.8;22.7;59.56;213.2;76.35;211.8;29.83;26.83;18.2;6.72;105.96;88.34;27.27;6.98;75.9;62.32;137.7;175.4;213.4;159.6;22.94;16.71;43.8;173.04;76.76;12.76;394.4;8.84;170.9;44.76;32.24;432;11.96;8.72;24.94;31.06;48.38;102.35;5549.04
12/30/2021;28.58;12.6;112.1;3.88;139.71;112.68;124.75;12.98;31.17;164;94.6;72.45;34.56;156.7;37.3;47.44;125.65;54.92;60.67;4.89;29.25;16.02;215.7;13.86;0.63;23.07;12.5;72.42;26.29;9.98;22.06;91.98;494.2;52.7;40.46;10.38;6.18;15.04;31.33;13.07;89.8;41.18;70.05;111.16;10.73;39.04;90.1;56.55;26.18;14.48;123.15;30.24;82.15;75.3;63.4;81.72;41.55;66.82;707.8;27.7;20.75;102.8;730;20.86;8.6;106.2;36.18;17.26;28.36;37.66;85.45;35.64;41.02;419.8;9.43;87.42;24.48;22.8;59.94;213.6;76.3;212;30.1;26.62;18.04;6.96;107.08;88.66;27.35;6.97;73.8;61.93;138.1;175.4;214.2;159.3;22.84;16.68;43.74;172.84;77.46;12.69;395.4;8.81;172.9;44.9;32.08;430;11.95;8.65;24.68;31.38;48.84;102.55;5559.00
12/31/2021;28.45;12.55;113.3;3.87;139.38;112.36;123.85;12.94;31.22;167.6;95;72.55;34.5;158.5;37.39;47.32;124.9;54.59;60.77;4.92;29.18;16.11;215.5;13.86;0.64;23.15;12.53;72.2;26.19;10.15;22;92.91;482.4;52.31;40.57;10.33;6.37;15.22;31.49;13.01;91.25;41.83;71.95;108.8;10.74;38.94;90.46;57.5;26.58;14.56;122.9;30.21;82.25;74.8;63.1;80.5;41.25;66.82;706.9;27.84;20.85;102.9;727;21.64;8.57;105.4;36.04;17.16;28.15;38.16;85.85;36.54;41.34;416.95;9.41;88.1;25.4;22.86;59.2;214;76.8;211.5;30.55;26.26;17.83;7.1;107.66;88.12;27.44;6.97;75.2;61.87;136.9;176.2;215.2;157.5;22.72;16.68;43.37;172.46;77.06;12.82;392;8.73;171;44.63;32.26;424.5;11.89;8.8;24.5;30.96;49.01;102.2;5545.68
01/03/2022;29.28;12.74;117.85;4.06;140.45;116.14;125.3;13.02;31.72;167.8;96.55;72.3;35.04;157.8;38.54;47.7;125.55;54.99;61.2;4.89;28.95;16.12;213.5;13.86;0.68;23.32;12.92;72.64;26.5;10.39;22.3;92.68;479.6;50.82;41.63;10.59;6.13;15.28;31.41;13.19;89.1;43.01;74.35;106.76;10.89;38.88;91.14;57.8;26.97;14.76;123.5;30.46;82.5;75.74;64;78.7;42.35;67.36;708;28.3;21.14;103.3;731;21.5;8.78;107.4;36.66;17.28;28.61;37.98;88.3;36.54;41.44;426;9.42;89.66;27.6;23.16;59.28;209.4;75.95;210.3;31.42;27.22;18.15;7.37;110.08;88.86;27.78;7.19;76.8;62.29;138.3;178.8;214.6;158.9;23.18;17.31;44;175.14;77.4;13.29;396;8.82;173.2;44.99;32.6;438;11.98;9.46;23.12;31;49.98;103.7;5595.87
01/04/2022;30.44;13.04;120.2;4.39;143.16;118.88;126.65;13.02;31.81;166.2;100.3;73.05;33.76;160;38.18;47.32;116.95;56.62;63.25;4.93;29.41;16.42;217.2;14.12;0.7;23.55;12.85;74.44;27.01;10.4;22.56;94.73;441.9;50.83;42.6;10.66;6.38;15.53;32.03;13.34;88.2;43.96;75.1;101.52;10.83;38.97;92.48;59.1;27.72;14.81;124.25;31.93;82.75;77.4;65.35;78.34;42.4;67.73;719.5;28.44;21.89;103.5;744;21.16;9;109.4;37.48;17.6;28.94;36.66;86.8;37.08;41.52;431.4;9.49;89.24;26.82;23.76;60.1;213.8;79;215.7;32.29;27.97;18.95;6.91;110.82;87.61;27.78;7.18;74.6;64;138.8;177.8;208.4;157.6;23.4;17.71;43.22;177.5;80.08;13.39;393.4;9.03;171.4;45.37;32.64;418;12;9.28;17.64;30.5;50.79;104.8;5665.19
01/05/2022;30.47;13.17;119.9;4.32;145.49;120.4;129.85;13.18;32.74;167.4;101;74.15;32.82;159.4;38.92;47.96;116.25;56.51;63.33;4.97;28.98;17.25;212.6;14.4;0.72;23.79;12.82;74.04;27.05;10.74;23.28;94.46;434.2;50.53;43.37;10.5;6.3;15.52;32.2;13.28;88.2;44.29;77.25;100.44;10.71;39.43;92.12;60.6;28.31;14.88;123.95;32.25;81.75;77.06;65;79.42;42.15;67.36;740.8;28.1;22.02;103.8;758;20.8;9.05;109.1;38.23;17.42;29.7;35.84;89.15;36.92;41.52;428.2;9.45;87.46;25.91;24.4;60.54;212.6;78.35;216.4;34;27.92;18.89;7.02;111.7;87.81;28.44;7.28;75.3;64.05;141.2;179.4;209.6;159;23.5;18.4;43.62;177.82;81.06;13.48;394.2;8.87;174.3;45.92;32.19;414;12.15;9.2;18.01;31.08;52.26;106.2;5706.97
01/06/2022;30.53;13.32;121.15;4.22;142.73;118.64;128;14.28;32.53;167.6;104.1;72.3;32.1;153.4;38.77;47.96;114.3;56.52;64.19;4.89;28.14;18.34;203.3;14.3;0.74;23.83;11.5;73.72;27.32;10.68;23.66;94.26;424.5;48.69;43.29;10.17;6.4;15.48;32.12;13.2;88.55;43.87;76.5;98.69;10.67;38.72;92.22;59.8;27.85;14.63;122.6;32.85;80.9;77.26;65;80.2;41.75;66;718.1;28;22.05;101.7;727.1;19.69;9.29;107.7;38.2;17.48;29.52;34.4;88.95;37.16;41.02;413;9.43;85.68;25.02;23.88;60.86;206.4;77.25;208.4;34.13;27.94;18.8;6.84;111.74;87.68;28.2;7.24;74.2;64.31;138.7;174.8;204.2;157.3;23.44;18.24;42.9;172.04;81.38;13.41;378.1;8.83;173.3;45.94;32.33;402;12;9.31;17.24;30.4;52.3;105.4;5614.63
01/07/2022;30.61;13.46;120.7;4.25;142.22;117.7;130.15;14.32;32.48;166.4;103.3;72.25;31.9;150.6;38.59;48.2;113.05;56.27;64.5;4.81;28.08;18.36;200.1;14.36;0.74;23.87;11.71;73.6;27.47;10.93;23.54;94.05;422.3;47.82;42.83;10.08;6.28;15.67;32.24;13.25;85.8;44.06;78.7;98.77;10.68;38.6;91.18;59.15;27.62;14.35;121.75;33.2;79.85;77.52;64.75;82.18;40.6;64.09;717.4;27.88;22.27;102.55;715.8;19.62;9.1;105.8;38.36;17.56;30.53;34.36;87.3;37.38;41.48;409.55;9.43;87.08;23.96;23.76;60.8;200.6;76.85;203.5;34.24;27.94;18.88;6.75;112.16;88.14;28.16;7.23;73.5;65;138.2;171.4;205.2;155.6;23.3;17.99;44.38;169.4;80.04;13.19;379.4;8.96;183.4;46.46;33.17;396;11.9;9.24;17.56;30.28;51.47;106.2;5591.28
01/10/2022;30.76;13.53;122.65;4.29;141.89;117.92;128.85;13.96;33.07;168.8;104;72.15;30.1;145.6;32.1;47.74;106.85;56.9;64;4.82;27.43;17.67;194.45;14.64;0.74;23.61;11.6;74.38;27.41;11.14;22.1;94.36;394.4;46.58;43.12;10.17;6.31;16.16;32.3;13.33;85.1;43.91;76.3;94.16;10.75;38.47;91.66;58.05;26.84;14.38;122.25;33.02;78.25;78.78;65.6;82.02;40.75;62.82;694.1;27.86;22.94;98.32;702.7;18.94;9.41;104.5;38.13;17.42;30.19;33.94;86.25;37.24;40.92;394.65;9.63;87.16;24.79;23.52;59.48;200;77.4;204.4;34.03;28.06;18.43;6.41;112.64;88.39;28.35;7.27;68.3;63.6;136.6;171;202;152.4;23.02;17.88;42.43;160.7;80.66;13.2;363.7;8.79;187.5;46.74;32.37;378.5;11.79;8.73;16.29;30;48.71;105.85;5515.03
01/11/2022;31.03;13.5;122.7;4.3;142.49;118.42;130.35;13.94;34.07;167.6;103.5;72.15;30.88;151;32.44;47.68;108.35;56.99;64.36;4.86;27.77;17.86;200.7;14.8;0.74;23.66;11.65;74.42;27.85;11.58;21.92;95;408.3;47.13;43.29;10.15;6.25;16.3;32.3;13.54;85.35;44.22;76.6;95.29;10.72;37.95;92.34;58.1;26.84;14.31;122.6;33.08;79.6;78.6;65.9;83.18;41.25;63.18;710.3;28.08;23.05;98.82;710;18.84;9.52;104.8;38.25;17.88;30.6;34.44;86.65;37.4;40.7;396.35;9.69;87.98;24.47;23.6;59.56;200.2;78.3;201.9;33.6;28.26;18.9;6.58;110.88;89.53;28.95;7.11;70.5;65.79;136.9;171.4;205.6;154.2;22.92;18.03;42.92;164;80.78;13.99;369.8;8.89;181.3;47.6;32.59;386;11.81;8.71;17.53;30.14;49.25;107.45;5566.62
01/12/2022;30.97;13.79;122;4.21;143.82;118.68;130.65;13.68;33.82;169.8;102.4;71.85;30.84;151.8;31.61;48.24;109.7;56.81;65.33;4.89;27.91;17.86;203.3;14.34;0.75;23.44;11.64;74.94;27.92;11.54;22.44;95.2;413.1;47.07;41.66;10.16;6.18;16.7;32.43;13.76;86.1;42.07;81.75;94.88;10.78;37.82;92.68;58.95;26.03;14.35;122.8;33.52;82.2;78.32;65.4;82.46;42.2;64;715.1;27.62;22.29;100.4;708.7;19.53;9.56;104.5;38.36;18.24;32.59;34.56;89.5;37.68;38.88;400.05;9.75;86.32;25.58;23.64;61.32;198.7;79.05;200.8;32.4;28.23;20.85;6.85;109.88;89.49;29.01;7.15;70;66.93;134.5;172.6;208;155.1;22.98;18.37;42.6;168.46;80.22;14.04;371.2;9.08;181.2;49.06;32.18;402.5;11.88;8.73;17.1;30.26;49.12;106.65;5603.54
1/13/2022;31.8;13.9;124.45;4.24;142.35;117.3;132;13.96;34.52;169.8;102.6;73.75;29.68;152.3;31.47;48.18;105;57.5;66.96;4.86;27.95;17.67;201.7;14.44;0.77;23.72;11.85;75.26;28.22;11.79;22.48;97.47;386.9;46.11;42.83;10.35;6.3;17.03;32.75;13.89;86.2;43.86;83.4;95;10.75;37.72;94.1;58.9;26.94;14.36;123.1;34.25;83.95;78.68;65.05;82.18;42.25;62.73;685.9;27.98;22.36;99.7;690;19.69;9.65;105;38.76;18.48;32.94;35.28;90.5;38.2;38.78;388.8;9.88;86.78;26.5;24.02;61.72;192.5;79.6;197.65;33.89;28.41;21.36;6.94;112.36;88.46;29.1;7.2;69.8;66.69;134.3;170;214.4;163.9;22.78;19;43.92;167.66;81.7;14.29;361.3;9.22;179.4;48.81;32.54;391;12.1;8.55;16.63;30.06;49.42;106.3;5583.44
1/14/2022;32.13;13.78;127.15;4.18;140.67;117.34;132.75;14.14;33.75;169.8;104.6;73.4;29.5;149.4;31.34;48.08;103.55;57.87;66.3;4.79;27.63;17.67;198.7;14.6;0.78;23.66;11.99;75.9;28.29;11.85;22.24;98.47;367;45.48;41.27;8.84;5.91;16.7;32.68;13.89;84.9;43.86;84.9;92.42;10.79;37.64;94.68;58.4;27.21;14.32;122.8;34.24;83.8;80.6;65.3;82.98;43;60.18;665.5;28.44;22.51;97.58;675.4;19.54;9.56;102.2;38.7;18.44;32.44;34.42;87.8;38.02;38.84;379.4;9.97;88.48;25.34;24;60.66;187.3;79;198.1;33.55;29.07;21;6.85;112.8;90.15;29.24;7.25;67.4;66.33;130.5;167.2;206.4;163.5;22.2;18.98;42.96;162.98;82.46;14.37;354.7;9.15;178.3;49.54;32.3;385.5;12;8.75;16.36;30.02;47.47;105.7;5536.68
1/17/2022;32.2;13.73;127.2;4.2;141.18;116.76;134.95;14.3;33.96;168.4;104.4;73.55;29.74;150.9;33.33;48.82;104.7;57.98;66.05;4.86;27.82;17.86;204.4;14.38;0.85;23.63;11.93;75.76;28.54;11.92;22.44;97.93;376.5;46.08;41.59;8.47;5.81;16.78;32.65;13.85;84.75;44.95;87.8;92.54;10.78;36.8;94.5;57.6;27.67;14.26;122;34.36;83.7;81.82;64.85;82.76;44.8;59.91;681.3;28.44;22.36;97.18;686.4;19.56;9.5;103.1;38.54;18.52;32.28;35;88.25;39.2;38.34;385.25;9.94;87.6;25.38;24.1;61.86;192.7;80.25;201.4;34.04;28.58;21.19;6.95;112.56;91.72;29.42;7.17;67;65.71;130.7;170.8;206;167.7;21.98;19.14;43.62;163.34;81.88;14.27;357.8;9.24;180.6;49.68;32.59;397.5;12.01;9.29;16.63;29.9;47.87;108.35;5579.74
1/18/2022;31.91;13.67;127.4;4.16;139.62;115.88;132.3;14.44;33.51;168.6;104.9;72.5;29.78;151.4;34.16;50.25;100.3;57.68;66.01;4.84;27.36;17.63;201.4;14.24;0.86;23.36;11.75;75.78;28.6;11.71;22.22;98.14;364.1;45.36;41.27;8.44;5.75;16.32;32.82;13.75;85.1;44;89.2;90.84;10.85;36.68;94.52;57.35;27.3;14.23;121.7;34.33;83.3;83.28;65.3;83.08;43.95;57.73;667.7;28.26;22.82;95.28;673;19.03;9.62;101.2;38.25;18.6;31.15;34.16;86.8;40.34;37.9;376;9.98;86.84;27;23.08;61.12;189.3;78;197.55;33.77;28.79;20.94;6.76;112.06;91.58;29.64;7.13;66.4;65.48;129.7;167.6;203.4;164.4;21.76;19.1;42.66;159.88;83.26;14.57;348;9.15;179.6;50.42;32.24;391;11.85;9;15.7;29.28;46.02;107.6;5530.47
1/19/2022;31.58;13.54;128;4.02;141.64;115.12;133.3;14.22;33.54;165;103.2;72.9;30.38;152.1;33.93;50.65;102.35;57.16;65.4;4.81;26.41;17.47;205.4;14.3;0.83;22.98;11.73;76.86;28.01;11.75;22.04;98.19;374.3;45.8;41.07;8.29;5.71;16.38;32.6;13.5;86.2;43.09;94.25;92.6;11.22;36.39;94.72;56.05;26.97;14.26;121.85;33.68;83.7;83.4;65.05;84.16;44.1;59.64;680.8;28.34;23.65;95.4;697.7;18.11;9.58;101.2;38.35;17.1;31.62;34.42;86.7;40.9;37.66;377.25;9.95;86.18;27.3;22.9;60.7;191.7;78.25;198.65;33.94;28.92;20.77;6.57;112.18;91.25;29.9;7.14;66;65.37;130.6;166.8;205;164.7;21.72;18.99;41.35;159.52;84.2;14.65;348.9;8.48;177.7;51.26;32.28;392;11.58;8.74;13.81;29.64;45.8;109.5;5557.49
1/20/2022;32.45;13.49;125.7;4.06;143.22;115.72;132.9;14.14;33.17;166;103.7;72.75;30.16;152.5;34.93;49.92;102.65;57.52;64.11;4.87;26.3;17.5;207;14.16;0.82;22.95;11.71;75.32;27.83;11.85;22.08;98.87;383.5;46.21;41.72;8.14;5.84;16.5;32.25;13.73;87.45;42.75;95.3;92.08;11.34;36.88;95.1;55.65;26.26;14.35;121.05;33.73;83;83.44;64.6;83.4;44.55;60.36;681.9;28.12;23.76;94.86;703.9;19.1;9.49;100.9;38.06;17.16;31.12;35.38;85.9;40.8;37.34;380.8;9.92;86.02;26.41;22.58;61.12;193.7;77.25;198.55;33.86;28.55;20.34;6.65;112.7;92.44;29.68;7.19;66.9;65.51;132;165.4;167.6;165.7;21.48;18.78;41.43;161.5;84.54;14.53;349.1;8.57;176.1;50.68;33;379;11.75;8.65;16.54;29.7;46.38;110.5;5571.22
1/21/2022;32.38;13.28;124.85;4;141.09;113.4;128.2;13.98;31.5;164;102.1;71.45;30.02;150.5;34.1;49.12;101.7;57.84;62.44;4.81;25.62;17.56;203.2;14.18;0.78;23.03;11.42;75.8;27.52;11.53;22.06;98.3;377;45.07;41.05;8.27;5.84;16.39;31.7;13.55;86.45;41.47;93.85;89.44;11.2;36.48;94.58;55;25.68;14.33;119.35;32.96;81.65;82.1;64.4;82.52;43.55;59.82;668.8;27.64;23.65;93.02;697.2;18.8;9.43;99.75;37.48;16.98;28.84;34.42;83.5;40.58;36.96;375.5;9.9;82.58;25.55;21.92;60.5;195.1;75.15;197.25;33.32;28.63;19.98;6.43;111.14;90.47;29.46;7.09;66.5;63.32;129.6;165;168.7;163.2;21;18.11;40.69;157.98;84.22;14.15;342.3;8.49;173.9;49.62;31.9;360;11.55;8.08;15.66;27.84;45.3;108.85;5475.97
1/24/2022;30.84;12.86;120.95;3.88;137.02;107.34;123.1;13.72;30.79;154.6;100;67.2;27.22;140.1;31.76;50.4;101;56.06;60.1;4.63;24.67;17.4;190.7;13.62;0.72;22.41;11.15;73.38;26.77;10.76;21.58;95.28;368.8;42.68;38.21;8.14;5.56;15.76;31.05;13.17;83.35;38.82;86.9;87.98;11.03;35.32;91;53;24.17;13.87;116.25;31.12;78.2;80.42;63.6;83.56;41.45;58.18;648.9;23.76;23.01;89.18;662.8;17.23;9.23;94.55;36.29;16.2;26.99;32.3;79.8;38.34;36.32;366.35;9.99;69.28;23.97;21;57.04;191.9;71.2;193;32.38;28.56;18.98;6.1;104.02;88.06;28.45;6.98;63;57.96;126.6;157.8;155.4;153;20.4;16.76;38.69;149.94;81.72;13.59;331.2;8.07;166.6;47.92;30.76;345;11.18;7.6;14.23;27.26;42;105.55;5257.43
